FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
221226;0000;;;10;
221227;0000;;;16;
221228;0000;;;17;
221229;0000;;;21;
221230;0000;;;16;
221231;0000;;;16;
230101;0000;;;18;
230102;0000;;;14;
230103;0000;;;16;
230104;0000;;;15;
230105;0000;;;10;
230106;0000;;;12;
230107;0000;;;10;
230108;0000;;;9;
230109;0000;;;8;
230110;0000;;;9;
230111;0000;;;17;
230112;0000;;;16;
230113;0000;;;15;
230114;0000;;;11;
230115;0000;;;16;
230116;0000;;;12;
230117;0000;;;12;
230118;0000;;;12;
230119;0000;;;11;
230120;0000;;;10;
230121;0000;;;17;
230122;0000;;;12;
230123;0000;;;12;
230124;0000;;;9;
230125;0000;;;12;
230126;0000;;;11;
230127;0000;;;15;
230128;0000;;;17;
230129;0000;;;11;
230130;0000;;;7;
230131;0000;;;11;
230201;0000;;;17;
230202;0000;;;21;
230203;0000;;;19;
230204;0000;;;15;
230205;0000;;;18;
230206;0000;;;42;
230207;0000;;;46;
230208;0000;;;33;
230209;0000;;;45;
230210;0000;;;33;
230211;0000;;;29;
230212;0000;;;23;
230213;0000;;;15;
230214;0000;;;17;
230215;0000;;;18;
230216;0000;;;14;
230217;0000;;;20;
230218;0000;;;22;
230219;0000;;;16;
230220;0000;;;27;
230221;0000;;;22;
230222;0000;;;21;
230223;0000;;;19;
230224;0000;;;16;
230225;0000;;;13;
230226;0000;;;22;
230227;0000;;;22;
230228;0000;;;16;
230301;0000;;;15;
230302;0000;;;17;
230303;0000;;;12;
230304;0000;;;15;
230305;0000;;;13;
230306;0000;;;11;
230307;0000;;;6;
230308;0000;;;8;
230309;0000;;;10;
230310;0000;;;7;
230311;0000;;;9;
230312;0000;;;11;
230313;0000;;;12;
230314;0000;;;9;
230315;0000;;;9;
230316;0000;;;11;
230317;0000;;;9;
230318;0000;;;12;
230319;0000;;;16;
230320;0000;;;12;
230321;0000;;;15;
230322;0000;;;20;
230323;0000;;;25;
230324;0000;;;24;
230325;0000;;;21;
230326;0000;;;18;
230327;0000;;;19;
230328;0000;;;18;
230329;0000;;;13;
230330;0000;;;21;
230331;0000;;;27;
230401;0000;;;24;
230402;0000;;;23;
230403;0000;;;21;
230404;0000;;;16;
230405;0000;;;18;
230406;0000;;;14;
230407;0000;;;14;
230408;0000;;;23;
230409;0000;;;21;
230410;0000;;;17;
230411;0000;;;9;
230412;0000;;;7;
230413;0000;;;7;
230414;0000;;;11;
230415;0000;;;17;
230416;0000;;;12;
230417;0000;;;19;
230418;0000;;;22;
230419;0000;;;26;
230420;0000;;;14;
230421;0000;;;11;
230422;0000;;;17;
230423;0000;;;13;
230424;0000;;;13;
230425;0000;;;16;
230426;0000;;;26;
230427;0000;;;22;
230428;0000;;;8;
230429;0000;;;8;
230430;0000;;;12;
230501;0000;;;16;
230502;0000;;;23;
230503;0000;;;36;
230504;0000;;;24;
230505;0000;;;39;
230506;0000;;;33;
230507;0000;;;44;
230508;0000;;;44;
230509;0000;;;41;
230510;0000;;;47;
230511;0000;;;29;
230512;0000;;;34;
230513;0000;;;35;
230514;0000;;;25;
230515;0000;;;15;
230516;0000;;;18;
230517;0000;;;21;
230518;0000;;;34;
230519;0000;;;42;
230520;0000;;;37;
230521;0000;;;19;
230522;0000;;;11;
230523;0000;;;23;
230524;0000;;;24;
230525;0000;;;49;
230526;0000;;;19;
230527;0000;;;22;
230528;0000;;;27;
230529;0000;;;25;
230530;0000;;;28;
230531;0000;;;40;
230601;0000;;;29;
230602;0000;;;17;
230603;0000;;;21;
230604;0000;;;33;
230605;0000;;;33;
230606;0000;;;30;
230607;0000;;;29;
230608;0000;;;14;
230609;0000;;;10;
230610;0000;;;12;
230611;0000;;;21;
230612;0000;;;35;
230613;0000;;;34;
230614;0000;;;57;
230615;0000;;;39;
230616;0000;;;45;
230617;0000;;;39;
230618;0000;;;25;
230619;0000;;;17;
230620;0000;;;16;
230621;0000;;;20;
230622;0000;;;11;
230623;0000;;;12;
230624;0000;;;11;
230625;0000;;;16;
230626;0000;;;20;
230627;0000;;;16;
230628;0000;;;22;
230629;0000;;;29;
230630;0000;;;31;
230701;0000;;;28;
230702;0000;;;24;
230703;0000;;;25;
230704;0000;;;28;
230705;0000;;;19;
230706;0000;;;17;
230707;0000;;;16;
230708;0000;;;19;
230709;0000;;;24;
230710;0000;;;16;
230711;0000;;;8;
230712;0000;;;8;
230713;0000;;;21;
230714;0000;;;25;
230715;0000;;;35;
230716;0000;;;39;
230717;0000;;;41;
230718;0000;;;42;
230719;0000;;;25;
230720;0000;;;11;
230721;0000;;;8;
230722;0000;;;11;
230723;0000;;;19;
230724;0000;;;21;
230725;0000;;;15;
230726;0000;;;29;
230727;0000;;;27;
230728;0000;;;28;
230729;0000;;;28;
230730;0000;;;26;
230731;0000;;;20;
230801;0000;;;24;
230802;0000;;;27;
230803;0000;;;24;
230804;0000;;;24;
230805;0000;;;15;
230806;0000;;;13;
230807;0000;;;23;
230808;0000;;;34;
230809;0000;;;24;
230810;0000;;;13;
230811;0000;;;13;
230812;0000;;;20;
230813;0000;;;24;
230814;0000;;;18;
230815;0000;;;9;
230816;0000;;;9;
230817;0000;;;8;
230818;0000;;;10;
230819;0000;;;13;
230820;0000;;;11;
230821;0000;;;8;
230822;0000;;;6;
230823;0000;;;10;
230824;0000;;;13;
230825;0000;;;8;
230826;0000;;;16;
230827;0000;;;18;
230828;0000;;;14;
230829;0000;;;19;
230830;0000;;;12;
230831;0000;;;24;
230901;0000;;;26;
230902;0000;;;20;
230903;0000;;;13;
230904;0000;;;13;
230905;0000;;;13;
230906;0000;;;14;
230907;0000;;;11;
230908;0000;;;16;
230909;0000;;;12;
230910;0000;;;15;
230911;0000;;;10;
230912;0000;;;17;
230913;0000;;;14;
230914;0000;;;12;
230915;0000;;;15;
230916;0000;;;11;
230917;0000;;;11;
230918;0000;;;19;
230919;0000;;;20;
230920;0000;;;10;
230921;0000;;;11;
230922;0000;;;10;
230923;0000;;;8;
230924;0000;;;12;
230925;0000;;;8;
230926;0000;;;9;
230927;0000;;;14;
230928;0000;;;14;
230929;0000;;;17;
230930;0000;;;14;
231001;0000;;;13;
231002;0000;;;12;
231003;0000;;;11;
231004;0000;;;12;
231005;0000;;;10;
231006;0000;;;8;
231007;0000;;;12;
231008;0000;;;19;
231009;0000;;;16;
231010;0000;;;10;
231011;0000;;;12;
231012;0000;;;18;
231013;0000;;;19;
231014;0000;;;17;
231015;0000;;;14;
231016;0000;;;14;
231017;0000;;;13;
231018;0000;;;11;
231019;0000;;;15;
231020;0000;;;15;
231021;0000;;;13;
231022;0000;;;17;
231023;0000;;;10;
231024;0000;;;13;
231025;0000;;;17;
231026;0000;;;15;
231027;0000;;;15;
231028;0000;;;13;
231029;0000;;;9;
231030;0000;;;11;
231031;0000;;;13;
231101;0000;;;9;
231102;0000;;;8;
231103;0000;;;13;
231104;0000;;;13;
231105;0000;;;9;
231106;0000;;;8;
231107;0000;;;11;
231108;0000;;;17;
231109;0000;;;19;
231110;0000;;;10;
231111;0000;;;8;
231112;0000;;;11;
231113;0000;;;14;
231114;0000;;;14;
231115;0000;;;10;
231116;0000;;;9;
231117;0000;;;8;
231118;0000;;;12;
231119;0000;;;17;
231120;0000;;;8;
231121;0000;;;12;
231122;0000;;;13;
231123;0000;;;16;
231124;0000;;;13;
231125;0000;;;11;
231126;0000;;;7;
231127;0000;;;4;
231128;0000;;;6;
231129;0000;;;11;
231130;0000;;;13;
231201;0000;;;7;
231202;0000;;;12;
231203;0000;;;17;
231204;0000;;;18;
231205;0000;;;12;
231206;0000;;;11;
231207;0000;;;13;
231208;0000;;;11;
231209;0000;;;14;
231210;0000;;;19;
231211;0000;;;11;
231212;0000;;;9;
231213;0000;;;15;
231214;0000;;;14;
231215;0000;;;9;
231216;0000;;;7;
231217;0000;;;9;
231218;0000;;;12;
231219;0000;;;11;
231220;0000;;;12;
231221;0000;;;16;
231222;0000;;;15;
231223;0000;;;13;
231224;0000;;;11;
231225;0000;;;13;
231226;0000;;;11;
231227;0000;;;9;
231228;0000;;;7;
231229;0000;;;9;
231230;0000;;;7;
231231;0000;;;10;
240101;0000;;;11;
240102;0000;;;12;
240103;0000;;;11;
240104;0000;;;10;
240105;0000;;;8;
240106;0000;;;9;
240107;0000;;;10;
240108;0000;;;10;
240109;0000;;;12;
240110;0000;;;14;
240111;0000;;;15;
240112;0000;;;15;
240113;0000;;;12;
240114;0000;;;16;
240115;0000;;;14;
240116;0000;;;11;
240117;0000;;;13;
240118;0000;;;12;
240119;0000;;;20;
240120;0000;;;20;
240121;0000;;;18;
240122;0000;;;13;
240123;0000;;;10;
240124;0000;;;10;
240125;0000;;;9;
240126;0000;;;8;
240127;0000;;;9;
240128;0000;;;9;
240129;0000;;;12;
240130;0000;;;14;
240131;0000;;;16;
240201;0000;;;18;
240202;0000;;;18;
240203;0000;;;23;
240204;0000;;;21;
240205;0000;;;16;
240206;0000;;;10;
240207;0000;;;11;
240208;0000;;;13;
240209;0000;;;15;
240210;0000;;;16;
240211;0000;;;10;
240212;0000;;;14;
240213;0000;;;14;
240214;0000;;;10;
240215;0000;;;8;
240216;0000;;;9;
240217;0000;;;17;
240218;0000;;;21;
240219;0000;;;15;
240220;0000;;;11;
240221;0000;;;8;
240222;0000;;;5;
240223;0000;;;12;
240224;0000;;;14;
240225;0000;;;14;
240226;0000;;;12;
240227;0000;;;11;
240228;0000;;;10;
240229;0000;;;13;
240301;0000;;;14;
240302;0000;;;14;
240303;0000;;;16;
240304;0000;;;16;
240305;0000;;;15;
240306;0000;;;13;
240307;0000;;;14;
240308;0000;;;9;
240309;0000;;;16;
240310;0000;;;15;
240311;0000;;;9;
240312;0000;;;9;
240313;0000;;;12;
240314;0000;;;14;
240315;0000;;;19;
240316;0000;;;19;
240317;0000;;;17;
240318;0000;;;18;
240319;0000;;;14;
240320;0000;;;8;
240321;0000;;;11;
240322;0000;;;10;
240323;0000;;;9;
240324;0000;;;9;
240325;0000;;;10;
240326;0000;;;11;
240327;0000;;;15;
240328;0000;;;14;
240329;0000;;;17;
240330;0000;;;19;
240331;0000;;;16;
240401;0000;;;17;
240402;0000;;;11;
240403;0000;;;10;
240404;0000;;;21;
240405;0000;;;15;
240406;0000;;;14;
240407;0000;;;20;
240408;0000;;;14;
240409;0000;;;12;
240410;0000;;;14;
240411;0000;;;17;
240412;0000;;;15;
240413;0000;;;13;
240414;0000;;;15;
240415;0000;;;14;
240416;0000;;;12;
240417;0000;;;20;
240418;0000;;;20;
240419;0000;;;14;
240420;0000;;;26;
240421;0000;;;15;
240422;0000;;;6;
240423;0000;;;13;
240424;0000;;;16;
240425;0000;;;13;
240426;0000;;;11;
240427;0000;;;17;
240428;0000;;;18;
240429;0000;;;9;
240430;0000;;;8;
240501;0000;;;15;
240502;0000;;;15;
240503;0000;;;20;
240504;0000;;;17;
240505;0000;;;17;
240506;0000;;;15;
240507;0000;;;10;
240508;0000;;;13;
240509;0000;;;17;
240510;0000;;;17;
240511;0000;;;23;
240512;0000;;;21;
240513;0000;;;30;
240514;0000;;;40;
240515;0000;;;37;
240516;0000;;;25;
240517;0000;;;29;
240518;0000;;;45;
240519;0000;;;52;
240520;0000;;;43;
240521;0000;;;20;
240522;0000;;;22;
240523;0000;;;9;
240524;0000;;;24;
240525;0000;;;18;
240526;0000;;;21;
240527;0000;;;24;
240528;0000;;;26;
240529;0000;;;37;
240530;0000;;;31;
240531;0000;;;23;
240601;0000;;;20;
240602;0000;;;21;
240603;0000;;;19;
240604;0000;;;30;
240605;0000;;;23;
240606;0000;;;39;
240607;0000;;;34;
240608;0000;;;13;
240609;0000;;;12;
240610;0000;;;15;
240611;0000;;;12;
240612;0000;;;7;
240613;0000;;;10;
240614;0000;;;15;
240615;0000;;;21;
240616;0000;;;18;
240617;0000;;;14;
240618;0000;;;6;
240619;0000;;;15;
240620;0000;;;10;
240621;0000;;;7;
240622;0000;;;9;
240623;0000;;;12;
240624;0000;;;21;
240625;0000;;;12;
240626;0000;;;22;
240627;0000;;;18;
240628;0000;;;21;
240629;0000;;;37;
240630;0000;;;37;
240701;0000;;;39;
240702;0000;;;29;
240703;0000;;;27;
240704;0000;;;24;
240705;0000;;;41;
240706;0000;;;34;
240707;0000;;;36;
240708;0000;;;34;
240709;0000;;;31;
240710;0000;;;22;
240711;0000;;;29;
240712;0000;;;43;
240713;0000;;;50;
240714;0000;;;46;
240715;0000;;;47;
240716;0000;;;41;
240717;0000;;;32;
240718;0000;;;25;
240719;0000;;;28;
240720;0000;;;36;
240721;0000;;;21;
240722;0000;;;26;
240723;0000;;;19;
240724;0000;;;30;
240725;0000;;;30;
240726;0000;;;28;
240727;0000;;;37;
240728;0000;;;38;
240729;0000;;;40;
240730;0000;;;28;
240731;0000;;;11;
240801;0000;;;14;
240802;0000;;;;
240803;0000;;;13;
240804;0000;;;18;
240805;0000;;;13;
240806;0000;;;9;
240807;0000;;;15;
240808;0000;;;20;
240809;0000;;;26;
240810;0000;;;21;
240811;0000;;;29;
240812;0000;;;23;
240813;0000;;;16;
240814;0000;;;18;
240815;0000;;;26;
240816;0000;;;19;
240817;0000;;;25;
240818;0000;;;24;
240819;0000;;;15;
240820;0000;;;10;
240821;0000;;;10;
240822;0000;;;10;
240823;0000;;;14;
240824;0000;;;18;
240825;0000;;;19;
240826;0000;;;15;
240827;0000;;;14;
240828;0000;;;15;
240829;0000;;;11;
240830;0000;;;17;
240831;0000;;;22;
240901;0000;;;24;
240902;0000;;;15;
240903;0000;;;17;
240904;0000;;;19;
240905;0000;;;19;
240906;0000;;;17;
240907;0000;;;15;
240908;0000;;;21;
240909;0000;;;22;
240910;0000;;;19;
240911;0000;;;14;
240912;0000;;;15;
240913;0000;;;13;
240914;0000;;;20;
240915;0000;;;24;
240916;0000;;;21;
240917;0000;;;18;
240918;0000;;;19;
240919;0000;;;13;
240920;0000;;;18;
240921;0000;;;14;
240922;0000;;;12;
240923;0000;;;10;
240924;0000;;;10;
240925;0000;;;14;
240926;0000;;;17;
240927;0000;;;15;
240928;0000;;;11;
240929;0000;;;10;
240930;0000;;;7;
241001;0000;;;10;
241002;0000;;;12;
241003;0000;;;12;
241004;0000;;;11;
241005;0000;;;13;
241006;0000;;;13;
241007;0000;;;9;
241008;0000;;;6;
241009;0000;;;9;
241010;0000;;;8;
241011;0000;;;8;
241012;0000;;;14;
241013;0000;;;15;
241014;0000;;;12;
241015;0000;;;12;
241016;0000;;;11;
241017;0000;;;13;
241018;0000;;;14;
241019;0000;;;7;
241020;0000;;;5;
241021;0000;;;12;
241022;0000;;;9;
241023;0000;;;8;
241024;0000;;;10;
241025;0000;;;12;
241026;0000;;;17;
241027;0000;;;15;
241028;0000;;;12;
241029;0000;;;6;
241030;0000;;;8;
241031;0000;;;8;
241101;0000;;;7;
241102;0000;;;9;
241103;0000;;;10;
241104;0000;;;12;
241105;0000;;;20;
241106;0000;;;15;
241107;0000;;;14;
241108;0000;;;18;
241109;0000;;;10;
241110;0000;;;8;
241111;0000;;;13;
241112;0000;;;16;
241113;0000;;;13;
241114;0000;;;8;
241115;0000;;;5;
241116;0000;;;10;
241117;0000;;;11;
241118;0000;;;10;
241119;0000;;;8;
241120;0000;;;6;
241121;0000;;;6;
241122;0000;;;6;
241123;0000;;;8;
241124;0000;;;9;
241125;0000;;;8;
241126;0000;;;5;
241127;0000;;;5;
241128;0000;;;5;
241129;0000;;;8;
241130;0000;;;7;
241201;0000;;;6;
241202;0000;;;6;
241203;0000;;;6;
241204;0000;;;5;
241205;0000;;;3;
241206;0000;;;5;
241207;0000;;;4;
241208;0000;;;4;
241209;0000;;;4;
241210;0000;;;4;
241211;0000;;;4;
241212;0000;;;4;
241213;0000;;;8;
241214;0000;;;6;
241215;0000;;;4;
241216;0000;;;4;
241217;0000;;;4;
241218;0000;;;4;
241219;0000;;;6;
241220;0000;;;7;
241221;0000;;;4;
241222;0000;;;5;
241223;0000;;;6;
241224;0000;;;4;
241225;0000;;;4;
241226;0000;;;3;
241227;0000;;;4;
241228;0000;;;3;
241229;0000;;;4;
241230;0000;;;5;
241231;0000;;;6;
250101;0000;;;5;
250102;0000;;;5;
250103;0000;;;6;
250104;0000;;;4;
250105;0000;;;4;
250106;0000;;;4;
250107;0000;;;4;
250108;0000;;;3;
250109;0000;;;4;
250110;0000;;;6;
250111;0000;;;4;
250112;0000;;;3;
250113;0000;;;3;
250114;0000;;;4;
250115;0000;;;4;
250116;0000;;;4;
250117;0000;;;4;
250118;0000;;;4;
250119;0000;;;5;
250120;0000;;;4;
250121;0000;;;5;
250122;0000;;;3;
250123;0000;;;4;
250124;0000;;;9;
250125;0000;;;5;
250126;0000;;;4;
250127;0000;;;5;
250128;0000;;;5;
250129;0000;;;4;
250130;0000;;;4;
250131;0000;;;7;
250201;0000;;;5;
250202;0000;;;5;
250203;0000;;;4;
250204;0000;;;4;
250205;0000;;;4;
250206;0000;;;4;
250207;0000;;;5;
250208;0000;;;7;
250209;0000;;;5;
250210;0000;;;5;
250211;0000;;;8;
250212;0000;;;8;
250213;0000;;;7;
250214;0000;;;8;
250215;0000;;;5;
250216;0000;;;5;
250217;0000;;;5;
250218;0000;;;5;
250219;0000;;;5;
250220;0000;;;4;
250221;0000;;;7;
250222;0000;;;15;
250223;0000;;;6;
250224;0000;;;5;
250225;0000;;;6;
250226;0000;;;6;
250227;0000;;;6;
250228;0000;;;5;
250301;0000;;;3;
250302;0000;;;3;
250303;0000;;;3;
250304;0000;;;5;
250305;0000;;;4;
250306;0000;;;4;
250307;0000;;;4;
250308;0000;;;4;
250309;0000;;;6;
250310;0000;;;5;
250311;0000;;;5;
250312;0000;;;4;
250313;0000;;;5;
250314;0000;;;9;
250315;0000;;;5;
250316;0000;;;5;
250317;0000;;;7;
250318;0000;;;7;
250319;0000;;;4;
250320;0000;;;4;
250321;0000;;;9;
250322;0000;;;6;
250323;0000;;;8;
250324;0000;;;8;
250325;0000;;;5;
250326;0000;;;10;
250327;0000;;;15;
250328;0000;;;12;
250329;0000;;;5;
250330;0000;;;3;
250331;0000;;;4;
250401;0000;;;4;
250402;0000;;;5;
250403;0000;;;6;
250404;0000;;;5;
250405;0000;;;5;
250406;0000;;;5;
250407;0000;;;6;
250408;0000;;;9;
250409;0000;;;10;
250410;0000;;;7;
250411;0000;;;5;
250412;0000;;;8;
250413;0000;;;6;
250414;0000;;;4;
250415;0000;;;5;
250416;0000;;;5;
250417;0000;;;8;
250418;0000;;;6;
250419;0000;;;8;
250420;0000;;;8;
250421;0000;;;9;
250422;0000;;;7;
250423;0000;;;4;
250424;0000;;;5;
250425;0000;;;5;
250426;0000;;;9;
250427;0000;;;8;
250428;0000;;;9;
250429;0000;;;9;
250430;0000;;;8;
250501;0000;;;8;
250502;0000;;;12;
250503;0000;;;10;
250504;0000;;;10;
250505;0000;;;6;
250506;0000;;;7;
250507;0000;;;7;
250508;0000;;;7;
250509;0000;;;6;
250510;0000;;;6;
250511;0000;;;6;
250512;0000;;;10;
250513;0000;;;10;
250514;0000;;;12;
250515;0000;;;13;
250516;0000;;;16;
250517;0000;;;11;
250518;0000;;;7;
250519;0000;;;7;
250520;0000;;;7;
250521;0000;;;8;
250522;0000;;;11;
250523;0000;;;10;
250524;0000;;;18;
250525;0000;;;13;
250526;0000;;;6;
250527;0000;;;4;
250528;0000;;;10;
250529;0000;;;11;
250530;0000;;;17;
250531;0000;;;43;
250601;0000;;;37;
250602;0000;;;35;
250603;0000;;;46;
250604;0000;;;38;
250605;0000;;;46;
250606;0000;;;28;
250607;0000;;;24;
250608;0000;;;49;
250609;0000;;;59;
250610;0000;;;35;
250611;0000;;;17;
250612;0000;;;22;
250613;0000;;;27;
250614;0000;;;16;
250615;0000;;;8;
250616;0000;;;18;
250617;0000;;;19;
250618;0000;;;21;
250619;0000;;;28;
250620;0000;;;33;
250621;0000;;;27;
250622;0000;;;18;
250623;0000;;;19;
250624;0000;;;26;
250625;0000;;;25;
250626;0000;;;29;
250627;0000;;;36;
250628;0000;;;44;
250629;0000;;;35;
250630;0000;;;37;
250701;0000;;;54;
250702;0000;;;55;
250703;0000;;;46;
250704;0000;;;36;
250705;0000;;;12;
250706;0000;;;18;
250707;0000;;;22;
250708;0000;;;22;
250709;0000;;;24;
250710;0000;;;41;
250711;0000;;;51;
250712;0000;;;43;
250713;0000;;;24;
250714;0000;;;20;
250715;0000;;;19;
250716;0000;;;22;
250717;0000;;;22;
250718;0000;;;28;
250719;0000;;;40;
250720;0000;;;47;
250721;0000;;;30;
250722;0000;;;27;
250723;0000;;;19;
250724;0000;;;17;
250725;0000;;;17;
250726;0000;;;23;
250727;0000;;;17;
250728;0000;;;16;
250729;0000;;;14;
250730;0000;;;10;
250731;0000;;;10;
250801;0000;;;8;
250802;0000;;;16;
250803;0000;;;24;
250804;0000;;;26;
250805;0000;;;23;
250806;0000;;;22;
250807;0000;;;14;
250808;0000;;;23;
250809;0000;;;17;
250810;0000;;;25;
250811;0000;;;22;
250812;0000;;;20;
250813;0000;;;18;
250814;0000;;;14;
250815;0000;;;8;
250816;0000;;;12;
250817;0000;;;11;
250818;0000;;;10;
250819;0000;;;12;
250820;0000;;;12;
250821;0000;;;9;
250822;0000;;;22;
250823;0000;;;17;
250824;0000;;;13;
250825;0000;;;17;
250826;0000;;;20;
250827;0000;;;18;
250828;0000;;;19;
250829;0000;;;11;
250830;0000;;;16;
250831;0000;;;19;
250901;0000;;;18;
250902;0000;;;11;
250903;0000;;;13;
250904;0000;;;18;
250905;0000;;;14;
250906;0000;;;14;
250907;0000;;;10;
250908;0000;;;8;
250909;0000;;;8;
250910;0000;;;11;
250911;0000;;;19;
250912;0000;;;19;
250913;0000;;;16;
250914;0000;;;20;
250915;0000;;;23;
250916;0000;;;18;
250917;0000;;;19;
250918;0000;;;17;
250919;0000;;;12;
250920;0000;;;6;
250921;0000;;;5;
250922;0000;;;11;
250923;0000;;;12;
250924;0000;;;12;
250925;0000;;;10;
250926;0000;;;9;
250927;0000;;;11;
250928;0000;;;13;
250929;0000;;;14;
250930;0000;;;23;
251001;0000;;;19;
251002;0000;;;17;
251003;0000;;;9;
251004;0000;;;9;
251005;0000;;;6;
251006;0000;;;10;
251007;0000;;;13;
251008;0000;;;12;
251009;0000;;;9;
251010;0000;;;11;
251011;0000;;;9;
251012;0000;;;14;
251013;0000;;;12;
251014;0000;;;10;
251015;0000;;;10;
251016;0000;;;17;
251017;0000;;;;
251018;0000;;;16;
251019;0000;;;13;
251020;0000;;;10;
251021;0000;;;10;
251022;0000;;;12;
251023;0000;;;8;
251024;0000;;;9;
251025;0000;;;11;
251026;0000;;;12;
251027;0000;;;10;
251028;0000;;;11;
251029;0000;;;10;
251030;0000;;;14;
251031;0000;;;13;
251101;0000;;;13;
251102;0000;;;11;
251103;0000;;;10;
251104;0000;;;10;
251105;0000;;;8;
251106;0000;;;8;
251107;0000;;;9;
251108;0000;;;10;
251109;0000;;;7;
251110;0000;;;8;
251111;0000;;;8;
251112;0000;;;10;
251113;0000;;;13;
251114;0000;;;13;
251115;0000;;;7;
251116;0000;;;10;
251117;0000;;;17;
251118;0000;;;16;
251119;0000;;;11;
251120;0000;;;9;
251121;0000;;;11;
251122;0000;;;11;
251123;0000;;;11;
251124;0000;;;8;
251125;0000;;;7;
251126;0000;;;7;
251127;0000;;;6;
251128;0000;;;5;
251129;0000;;;6;
251130;0000;;;7;
251201;0000;;;7;
251202;0000;;;8;
251203;0000;;;9;
251204;0000;;;6;
251205;0000;;;11;
251206;0000;;;12;
